filename,text
S1656
kjohnson on DSK79L0C42PROD with BILLS
7 
•S 1656 IS
(6) A concise statement describing the extent to 
1
which individuals may exercise control over the col-
2
lecting, retaining, using, and disclosing of personal 
3
reproductive or sexual health information by such 
4
regulated entity, the steps an individual is required 
5
to take to implement such controls, and direct links 
6
to such controls. 
7
(7) A concise statement describing the efforts 
8
of the regulated entity to protect personal reproduc-
9
tive or sexual health information from unauthorized 
10
disclosure. 
11
SEC. 5. PROHIBITION AGAINST RETALIATION. 
12
A regulated entity may not retaliate against an indi-
13
vidual because the individual exercises a right of the indi-
14
vidual under this Act, including by— 
15
(1) denying goods or services to the individual; 
16
(2) charging the individual different prices or 
17
rates for goods or services, including by using dis-
18
counts or other benefits or imposing penalties; 
19
(3) providing a different level or quality of 
20
goods or services to the individual; or 
21
(4) suggesting that the individual will receive a 
22
different price or rate for goods or services or a dif-
23
ferent level or quality of goods or services. 
24
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00007
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
8 
•S 1656 IS
SEC. 6. ENFORCEMENT. 
1
(a) ENFORCEMENT BY FEDERAL TRADE COMMIS-
2
SION.— 
3
(1) UNFAIR
OR
DECEPTIVE
ACTS
OR
PRAC-
4
TICES.—A violation of this Act or a regulation pro-
5
mulgated under this Act shall be treated as a viola-
6
tion of a regulation under section 18(a)(1)(B) of the 
7
Federal 
Trade 
Commission 
Act 
(15 
U.S.C. 
8
57a(a)(1)(B)) regarding unfair or deceptive acts or 
9
practices. 
10
(2) POWERS OF COMMISSION.—Except as pro-
11
vided in section 7(6)(A)(ii), the Commission shall 
12
enforce this Act and the regulations promulgated 
13
under this Act in the same manner, by the same 
14
means, and with the same jurisdiction, powers, and 
15
duties as though all applicable terms and provisions 
16
of the Federal Trade Commission Act (15 U.S.C. 41 
17
et seq.) were incorporated into and made a part of 
18
this Act, and any regulated entity that violates this 
19
Act or a regulation promulgated under this Act shall 
20
be subject to the penalties and entitled to the privi-
21
leges and immunities provided in the Federal Trade 
22
Commission Act. 
23
(3) RULEMAKING
AUTHORITY.—The Commis-
24
sion may promulgate regulations under section 553 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00008
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
9 
•S 1656 IS
of title 5, United States Code, to implement this 
1
Act. 
2
(b) ENFORCEMENT BY INDIVIDUALS.— 
3
(1) IN
GENERAL.—Any individual alleging a 
4
violation of this Act or a regulation promulgated 
5
under this Act may bring a civil action in any court 
6
of competent jurisdiction. 
7
(2) RELIEF.—In a civil action brought under 
8
paragraph (1) in which the plaintiff prevails, the 
9
court may award— 
10
(A) an amount not less than $100 and not 
11
greater than $1,000 per violation per day, or 
12
actual damages, whichever is greater; 
13
(B) punitive damages; 
14
(C) reasonable attorney’s fees and litiga-
15
tion costs; and 
16
(D) any other relief, including equitable or 
17
declaratory relief, that the court determines ap-
18
propriate. 
19
(3) INJURY IN FACT.—A violation of this Act, 
20
or a regulation promulgated under this Act, with re-
21
spect to personal reproductive or sexual health infor-
22
mation constitutes a concrete and particularized in-
23
jury in fact to the individual to whom such informa-
24
tion relates. 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00009
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
10 
•S 1656 IS
(4) INVALIDITY OF PRE-DISPUTE ARBITRATION 
1
AGREEMENTS
AND
PRE-DISPUTE
JOINT
ACTION 
2
WAIVERS.— 
3
(A) IN
GENERAL.—Notwithstanding any 
4
other provision of law, no pre-dispute arbitra-
5
tion agreement or pre-dispute joint-action waiv-
6
er shall be valid or enforceable with respect to 
7
a dispute arising under this Act. 
8
(B) APPLICABILITY.—Any determination 
9
as to whether or how this paragraph applies to 
10
any dispute shall be made by a court, rather 
11
than an arbitrator, without regard to whether 
12
such agreement purports to delegate such deter-
13
mination to an arbitrator. 
14
(C) DEFINITIONS.—For purposes of this 
15
paragraph: 
16
(i) 
PRE-DISPUTE
ARBITRATION 
17
AGREEMENT.—The term ‘‘pre-dispute arbi-
18
tration agreement’’ means any agreement 
19
to arbitrate a dispute that has not arisen 
20
at the time of the making of the agree-
21
ment. 
22
(ii) 
PRE-DISPUTE
JOINT-ACTION 
23
WAIVER.—The term ‘‘pre-dispute joint-ac-
24
tion waiver’’ means an agreement that 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00010
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
11 
•S 1656 IS
would prohibit a party from participating 
1
in a joint, class, or collective action in a ju-
2
dicial, arbitral, administrative, or other 
3
forum, concerning a dispute that has not 
4
arisen at the time of the making of the 
5
agreement. 
6
SEC. 7. DEFINITIONS. 
7
In this Act: 
8
(1) COLLECT.—The term ‘‘collect’’ means, with 
9
respect to personal reproductive or sexual health in-
10
formation, for a regulated entity to obtain such in-
11
formation in any manner. 
12
(2) COMMISSION.—The term ‘‘Commission’’ 
13
means the Federal Trade Commission. 
14
(3) DISCLOSE.—The term ‘‘disclose’’ means, 
15
with respect to personal reproductive or sexual 
16
health information, for a regulated entity to release, 
17
transfer, sell, provide access to, license, or divulge 
18
such information in any manner to a third party or 
19
government entity. 
20
(4) PERSONAL INFORMATION.—The term ‘‘per-
21
sonal information’’ means information that identi-
22
fies, relates to, describes, is reasonably capable of 
23
being associated with, or could reasonably be linked, 
24
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00011
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
12 
•S 1656 IS
directly or indirectly, with a particular individual, 
1
household, or device. 
2
(5) PERSONAL
REPRODUCTIVE
OR
SEXUAL 
3
HEALTH INFORMATION.—The term ‘‘personal repro-
4
ductive or sexual health information’’ means per-
5
sonal information relating to the past, present, or 
6
future reproductive or sexual health of an individual, 
7
including— 
8
(A) efforts to research or obtain reproduc-
9
tive or sexual health information, services, or 
10
supplies, including location information that 
11
might indicate an attempt to acquire or receive 
12
such information, services, or supplies; 
13
(B) reproductive or sexual health condi-
14
tions, status, diseases, or diagnoses, including 
15
pregnancy and pregnancy-related conditions, 
16
menstruation, ovulation, ability to conceive a 
17
pregnancy, whether such individual is sexually 
18
active, and whether such individual is engaging 
19
in unprotected sex; 
20
(C) reproductive- and sexual-health-related 
21
surgeries or procedures, including abortion; 
22
(D) use or purchase of contraceptives, 
23
medication abortion, or any other drug, device, 
24
or materials related to reproductive health; 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00012
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
13 
•S 1656 IS
(E) bodily functions, vital signs, measure-
1
ment, or symptoms related to menstruation or 
2
pregnancy, such as basal temperature, cramps, 
3
bodily discharge, or hormone levels; 
4
(F) any information about diagnoses or di-
5
agnostic testing, treatment, medications, or the 
6
purchase or use of any product or service relat-
7
ing to the matters described in subparagraphs 
8
(A) through (E); and 
9
(G) any information described in subpara-
10
graphs (A) through (F) that is derived or ex-
11
trapolated from non-health information, includ-
12
ing proxy, derivative, inferred, emergent, and 
13
algorithmic data. 
14
(6) REGULATED ENTITY.— 
15
(A) IN
GENERAL.—The term ‘‘regulated 
16
entity’’ means any entity (to the extent such en-
17
tity is engaged in activities in or affecting com-
18
merce (as defined in section 4 of the Federal 
19
Trade Commission Act (15 U.S.C. 44)) that 
20
is— 
21
(i) a person, partnership, or corpora-
22
tion subject to the jurisdiction of the Com-
23
mission under section 5(a)(2) of the Fed-
24
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00013
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
14 
•S 1656 IS
eral Trade Commission Act (15 U.S.C. 
1
45(a)(2)); or 
2
(ii) notwithstanding section 4, 5(a)(2), 
3
or 6 of the Federal Trade Commission Act 
4
(15 U.S.C. 44; 45(a)(2); 46) or any juris-
5
dictional limitation of the Commission— 
6
(I) a common carrier subject to 
7
the Communications Act of 1934 (47 
8
U.S.C. 151 et seq.) and all Acts 
9
amendatory 
thereof 
and 
supple-
10
mentary thereto; or 
11
(II) an organization not orga-
12
nized to carry on business for its own 
13
profit or that of its members. 
14
(B) EXCLUSIONS.—The term ‘‘regulated 
15
entity’’ does not include— 
16
(i) an entity that is a covered entity, 
17
as defined in section 160.103 of title 45, 
18
Code of Federal Regulations (or any suc-
19
cessor to such regulation), to the extent 
20
such entity is acting as a covered entity 
21
under the HIPAA privacy regulations (as 
22
defined in section 1180(b)(3) of the Social 
23
Security Act (42 U.S.C. 1320d–9(b)(3))); 
24
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00014
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
15 
•S 1656 IS
(ii) an entity that is a business asso-
1
ciate, as defined in section 160.103 of title 
2
45, Code of Federal Regulations (or any 
3
successor to such regulation), to the extent 
4
such entity is acting as a business asso-
5
ciate under the HIPAA privacy regulations 
6
(as defined in such section 1180(b)(3)); or 
7
(iii) an entity that is subject to re-
8
strictions on disclosure of records under 
9
section 543 of the Public Health Service 
10
Act (42 U.S.C. 290dd–2), to the extent 
11
such entity is acting in a capacity subject 
12
to such restrictions. 
13
(7) SERVICE PROVIDER.— 
14
(A) IN GENERAL.—The term ‘‘service pro-
15
vider’’ means a person who— 
16
(i) collects, retains, uses, or discloses 
17
personal reproductive or sexual health in-
18
formation for the sole purpose of, and only 
19
to the extent that such person is, con-
20
ducting business activities on behalf of, for 
21
the benefit of, under instruction of, and 
22
under contractual agreement with a regu-
23
lated entity and not any other individual or 
24
entity; and 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00015
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
16 
•S 1656 IS
(ii) does not divulge personal repro-
1
ductive or sexual health information to any 
2
individual or entity other than such regu-
3
lated entity or a contractor to such service 
4
provider bound to information processing 
5
terms no less restrictive than terms to 
6
which such service provider is bound. 
7
(B) LIMITATION OF APPLICATION.—Such 
8
person shall only be considered a service pro-
9
vider in the course of activities described in 
10
subparagraph (A)(i). 
11
(C) MINIMIZATION
BY
SERVICE
PRO-
12
VIDERS.—For purposes of compliance with sec-
13
tion 2 by a service provider of a regulated enti-
14
ty, a request from an individual to such regu-
15
lated entity for a product or service shall be 
16
treated as having also been provided to such 
17
service provider. 
18
(8) THIRD
PARTY.—The term ‘‘third party’’ 
19
means, with respect to the disclosing or collecting of 
20
personal reproductive or sexual health information, 
21
any person who is not— 
22
(A) the regulated entity that is disclosing 
23
or collecting such information; 
24
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00016
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
17 
•S 1656 IS
(B) the individual to whom such informa-
1
tion relates; or 
2
(C) a service provider. 
3
SEC. 8. RULE OF CONSTRUCTION. 
4
Nothing in this Act shall be construed to limit or di-
5
minish First Amendment freedoms guaranteed under the 
6
Constitution. 
7
SEC. 9. RELATIONSHIP TO FEDERAL AND STATE LAWS. 
8
(a) FEDERAL LAW PRESERVATION.—Nothing in this 
9
Act, or a regulation promulgated under this Act, shall be 
10
construed to limit any other provision of Federal law, ex-
11
cept as specifically provided in this Act. 
12
(b) STATE LAW PRESERVATION.— 
13
(1) IN GENERAL.—Nothing in this Act, or a 
14
regulation promulgated under this Act, shall be con-
15
strued to preempt, displace, or supplant any State 
16
law, except to the extent that a provision of State 
17
law conflicts with a provision of this Act, or a regu-
18
lation promulgated under this Act, and then only to 
19
the extent of the conflict. 
20
(2) GREATER
PROTECTION
UNDER
STATE 
21
LAW.—For purposes of this subsection, a provision 
22
of State law does not conflict with a provision of this 
23
Act, or a regulation promulgated under this Act, if 
24
such provision of State law provides greater privacy 
25
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00017
Fmt 6652
Sfmt 6201
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
18 
•S 1656 IS
protection than the privacy protection provided by 
1
such provision of this Act or such regulation. 
2
SEC. 10. SAVINGS CLAUSE. 
3
Nothing in this Act shall be construed to limit the 
4
authority of the Commission under any other provision of 
5
law. Nothing in this Act, or a regulation promulgated 
6
under this Act, shall be construed to prohibit a regulated 
7
entity from disclosing personal reproductive or sexual 
8
health information to the Commission as required by law, 
9
in compliance with a court order, or in compliance with 
10
a civil investigative demand or similar process authorized 
11
under law. 
12
SEC. 11. SEVERABILITY CLAUSE. 
13
If any provision of this Act, or the application thereof 
14
to any person or circumstance, is held invalid, the remain-
15
der of this Act, and the application of such provision to 
16
other persons not similarly situated or to other cir-
17
cumstances, shall not be affected by the invalidation. 
18
Æ 
VerDate Sep 11 2014 
19:33 Jun 07, 2023
Jkt 039200
PO 00000
Frm 00018
Fmt 6652
Sfmt 6301
E:\BILLS\S1656.IS
S1656
kjohnson on DSK79L0C42PROD with BILLS
"
BILLS-118s289is.pdf,"II 
118TH CONGRESS 
1ST SESSION 
S. 289 
To improve national security at the National Institutes of Health, to address 
national security issues in the licensure of biological products, to address 
national security considerations in research at the Department of Health 
and Human Services, and for other purposes. 
IN THE SENATE OF THE UNITED STATES 
FEBRUARY 7, 2023 
Mr. RUBIO introduced the following bill; which was read twice and referred 
to the Committee on Health, Education, Labor, and Pensions 
A BILL 
To improve national security at the National Institutes of 
Health, to address national security issues in the licen-
sure of biological products, to address national security 
considerations in research at the Department of Health 
and Human Services, and for other purposes. 
Be it enacted by the Senate and House of Representa-
1
tives of the United States of America in Congress assembled, 
2
SECTION 1. SHORT TITLE. 
3
This Act may be cited as the ‘‘Genomics Data Secu-
4
rity Act’’. 
5
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00001
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
2 
•S 289 IS
SEC. 2. MODERNIZING THE NATIONAL INSTITUTES OF 
1
HEALTH’S APPROACH TO NATIONAL SECU-
2
RITY. 
3
Section 402(m)(2) of the Public Health Service Act 
4
(42 U.S.C. 282(m)(2)) is amended— 
5
(1) in subparagraph (E), by striking ‘‘; and’’ 
6
and inserting a semicolon; 
7
(2) by redesignating subparagraph (F) as sub-
8
paragraph (G); and 
9
(3) by inserting after subparagraph (E) the fol-
10
lowing: 
11
‘‘(F) address national security issues, in-
12
cluding ways in which the National Institutes of 
13
Health can engage with other Federal agencies 
14
to modernize the national security strategy of 
15
the National Institutes of Health; and’’. 
16
SEC. 3. UTILIZATION OF GENOMIC SEQUENCING SERVICES 
17
BY THE NATIONAL INSTITUTES OF HEALTH. 
18
Notwithstanding any other provision of law, no 
19
amounts made available to the National Institutes of 
20
Health may be used with respect to activities carried out 
21
by any company or its subcontractors or subsidiaries— 
22
(1) over which control is exercised or exer-
23
cisable by the Government of the People’s Republic 
24
of China, a national of the People’s Republic of 
25
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00002
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
3 
•S 289 IS
China, or an entity organized under the laws of the 
1
People’s Republic of China; or 
2
(2) in which the Government of the People’s 
3
Republic of China has a substantial interest. 
4
SEC. 4. NATIONAL SECURITY CONSIDERATIONS THROUGH 
5
LICENSURE. 
6
Section 353 of the Public Health Service Act (42 
7
U.S.C. 263a) is amended— 
8
(1) by redesignating subsection (q) as sub-
9
section (r); and 
10
(2) by inserting after subsection (p) the fol-
11
lowing: 
12
‘‘(q) TIES TO THE PEOPLE’S REPUBLIC OF CHINA.— 
13
‘‘(1) IN GENERAL.—Each certificate issued by 
14
the Secretary under this section shall state wheth-
15
er— 
16
‘‘(A) the laboratory; 
17
‘‘(B) the company that owns or manages 
18
the laboratory; or 
19
‘‘(C) any subcontractors or subsidiaries of 
20
such a laboratory or company, 
21
is an entity described in paragraph (2). 
22
‘‘(2) ENTITY DESCRIBED.—An entity described 
23
in this paragraph is an entity— 
24
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00003
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
4 
•S 289 IS
‘‘(A)(i) that is engaged in the biological, 
1
microbiological, serological, chemical, immuno- 
2
hematological, 
hematological, 
biophysical, 
3
cytological, pathological, or other examination 
4
of materials derived from the human body for 
5
the purpose of providing information for the di-
6
agnosis, prevention, or treatment of any disease 
7
or impairment of, or the assessment of the 
8
health of, people of the United States; or 
9
‘‘(ii) that handles or has access to any 
10
data related to people of the United States that 
11
is derived from any activity described in clause 
12
(i); and 
13
‘‘(B)(i) over which control is exercised or 
14
exercisable by the Government of the People’s 
15
Republic of China, a national of the People’s 
16
Republic of China, or an entity organized under 
17
the laws of the People’s Republic of China; or 
18
‘‘(ii) in which the Government of the Peo-
19
ple’s Republic of China has a substantial inter-
20
est.’’. 
21
SEC. 5. NIH GRANTEE TIES TO FOREIGN GOVERNMENTS. 
22
Title IV of the Public Health Service Act is amended 
23
by inserting after section 403C (42 U.S.C. 283a–2) the 
24
following: 
25
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00004
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
5 
•S 289 IS
‘‘SEC. 403C–1. ANNUAL REPORTING REGARDING GRANTEE 
1
TIES TO FOREIGN GOVERNMENTS. 
2
‘‘(a) IN GENERAL.—On an annual basis, the Director 
3
of NIH shall submit to the Committee on Health, Edu-
4
cation, Labor, and Pensions, the Committee on Foreign 
5
Relations, and the Select Committee on Intelligence of the 
6
Senate, and to the Committee on Energy and Commerce, 
7
the Committee on Foreign Affairs, and the Permanent Se-
8
lect Committee on Intelligence of the House of Represent-
9
atives, a report on any ties to foreign governments that 
10
researchers funded by grants from the National Institutes 
11
of Health have and that are not properly disclosed, vetted, 
12
and approved by the National Institutes of Health, includ-
13
ing the status of any ongoing National Institutes of 
14
Health compliance reviews related to such ties and all ad-
15
ministrative actions taken to address such concerns. 
16
‘‘(b) REQUIREMENT.—The Committees receiving the 
17
reports under subsection (a) shall keep confidential, and 
18
shall not release, any provision of such a report that is 
19
related to an ongoing National Institutes of Health com-
20
pliance review.’’. 
21
SEC. 6. NATIONAL SECURITY CONSIDERATIONS IN RE-
22
SEARCH. 
23
(a) ESTABLISHMENT
OF WORKING GROUP.—Not 
24
later than 120 days after the date of enactment of this 
25
Act, the Secretary of Health and Human Services (re-
26
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00005
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
6 
•S 289 IS
ferred to in this section as the ‘‘Secretary’’) shall establish 
1
a working group (in this Act referred to as the ‘‘Working 
2
Group’’) in the Department of Health and Human Serv-
3
ices to make recommended updates to the National Insti-
4
tute of Health’s Genomic Data Sharing Policy and to that 
5
end, develop and disseminate best practices on data shar-
6
ing for use by entities engaged in biomedical research and 
7
international collaboration to enable both academic, pub-
8
lic, and private institutions to— 
9
(1) protect intellectual property; 
10
(2) weigh the national security risks of poten-
11
tial partnerships where sensitive health information 
12
(for purposes of this Act, as defined by the Health 
13
IT Policy Committee), of the people of the United 
14
States is exchanged; and 
15
(3) protect the sensitive health information of 
16
the people of the United States. 
17
(b) MEMBERSHIP.— 
18
(1) COMPOSITION.—The Secretary shall, after 
19
consultation with the Director of the National 
20
Science Foundation and the Attorney General, ap-
21
point to the Working Group— 
22
(A) individuals with knowledge and exper-
23
tise in data privacy or security, data-sharing, 
24
national security, or the uses of genomic tech-
25
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00006
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
7 
•S 289 IS
nology and information in clinical or non-clin-
1
ical research; 
2
(B) representatives of national associations 
3
representing biomedical research institutions 
4
and academic societies; 
5
(C) representatives of at least 2 major 
6
genomics research organizations from the pri-
7
vate sector; and 
8
(D) representatives of any other entities 
9
the Secretary determines appropriate and nec-
10
essary to develop the best practices described in 
11
subsection (a). 
12
(2) REPRESENTATION.—In addition to the 
13
members described in paragraph (1), the Working 
14
Group shall include not less than one representative 
15
of each of the following: 
16
(A) The National Institutes of Health. 
17
(B) The Bureau of Industry and Security 
18
of the Department of Commerce. 
19
(C) The National Academies of Science, 
20
Engineering, and Medicine. 
21
(D) The Department of State. 
22
(E) The Department of Justice. 
23
(F) The Federal Health IT Coordinating 
24
Council. 
25
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00007
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
8 
•S 289 IS
(G) The Office of the National Coordinator 
1
for Health Information Technology. 
2
(H) The Defense Advanced Research 
3
Projects Agency. 
4
(I) The Department of Energy. 
5
(3) DATE.—The appointments of the members 
6
of the Working Group shall be made not later than 
7
90 days after the date of enactment of this Act. 
8
(c) DUTIES OF WORKING GROUP.— 
9
(1) STUDY.—The Working Group shall study— 
10
(A) the transfer of data between private, 
11
public, and academic institutions that partake 
12
in science and technology research and their re-
13
search partners, with a focus on entities of the 
14
People’s Republic of China and other foreign 
15
entities of concern, including a review of what 
16
circumstances would constitute a transfer of 
17
data; 
18
(B) best practices regarding data protec-
19
tion to help private, public, and academic insti-
20
tutions that partake in biomedical research de-
21
cide how to weigh and factor national security 
22
into their partnership decisions and, through 
23
research collaborations, what steps the institu-
24
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00008
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
9 
•S 289 IS
tions can take to safeguard data, particularly 
1
genomic data; 
2
(C) 
recommendations 
regarding 
areas 
3
where Federal agencies can coordinate to in-
4
crease education to such private and academic 
5
research institutions that partake in science 
6
and technology research to ensure the institu-
7
tions can better protect themselves from eco-
8
nomic threats with a strengthened under-
9
standing of intellectual property rights, re-
10
search ethics, and the risk of intellectual prop-
11
erty theft, as well as education on how to recog-
12
nize and report such threats; and 
13
(D) other risks and best practices related 
14
to information and data sharing, as identified 
15
by the Working Group, including any gaps in 
16
current practice that could be addressed by con-
17
gressional action. 
18
(2) REPORT.— 
19
(A) IN GENERAL.—Not later than 1 year 
20
after the date of enactment of this Act, the 
21
Working Group shall submit a report that con-
22
tains a detailed statement of the findings and 
23
conclusions of the Working Group, together 
24
with recommendations to update the National 
25
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00009
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
10 
•S 289 IS
Institute of Health’s Genomic Data Sharing 
1
Policy and subsequent nonbinding guidance re-
2
garding risks and safeguards for data sharing 
3
with foreign entities for research institutions in 
4
the field, to— 
5
(i) the Secretary of Health and 
6
Human Services; 
7
(ii) the President; 
8
(iii) the Committee on Health, Edu-
9
cation, Labor, and Pensions, the Com-
10
mittee on Foreign Relations, and the Se-
11
lect Committee on Intelligence of the Sen-
12
ate; and 
13
(iv) the Committee on Energy and 
14
Commerce, the Committee on Foreign Af-
15
fairs, and the Permanent Select Committee 
16
on Intelligence of the House of Represent-
17
atives. 
18
(B) GUIDANCE.—The guidance provided 
19
under subparagraph (A) shall include non-bind-
20
ing guidance for entities that utilize genomic 
21
technologies, such as whole genomic sequencing, 
22
for use in research or other types of sensitive 
23
health information, as defined by the Secretary. 
24
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00010
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
11 
•S 289 IS
(3) REQUIREMENTS.—In carrying out the du-
1
ties of this subsection, the Working Group shall con-
2
sider all existing Federal guidance and grant re-
3
quirements (as of the date of consideration), particu-
4
larly with regard to foreign influences and research 
5
integrity, and ensure that all recommended updates 
6
to the Genomic Data Sharing Policy and subsequent 
7
best practices put forward by the working group not 
8
duplicate or conflict with existing guidance, as of the 
9
date of publication. 
10
(d) POWERS OF WORKING GROUP.— 
11
(1) HEARINGS.—The Working Group may hold 
12
such hearings, sit and act at such times and places, 
13
take such testimony, and receive such evidence as 
14
the Working Group considers advisable to carry out 
15
this Act. 
16
(2) INFORMATION FROM FEDERAL AGENCIES.— 
17
(A) IN
GENERAL.—The Working Group 
18
may secure directly from a Federal department 
19
or agency such information as the Working 
20
Group considers necessary to carry out this Act. 
21
(B) FURNISHING
INFORMATION.—On re-
22
quest of a majority of the members of the 
23
Working Group, the head of the department or 
24
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00011
Fmt 6652
Sfmt 6201
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
12 
•S 289 IS
agency shall furnish the information to the 
1
Working Group. 
2
(3) POSTAL
SERVICES.—The Working Group 
3
may use the United States mails in the same man-
4
ner and under the same conditions as other depart-
5
ments and agencies of the Federal Government. 
6
(e) TERMINATION OF WORKING GROUP.—The Work-
7
ing Group shall terminate 90 days after the date on which 
8
the Working Group submits the report required under 
9
subsection (c)(2). 
10
Æ 
VerDate Sep 11 2014 
00:59 Feb 17, 2023
Jkt 047007
PO 00000
Frm 00012
Fmt 6652
Sfmt 6301
E:\BILLS\S289.IS
S289
pbinns on DSKBC47HB2PROD with BILLS
"
BILLS-118s2910is.pdf,"II 
118TH CONGRESS 
1ST SESSION 
S. 2910 
To amend section 508 of the Rehabilitation Act of 1973 to require each 
Federal department or agency to have a compliance officer to ensure 
the department or agency is meeting the requirements of such section. 
IN THE SENATE OF THE UNITED STATES 
SEPTEMBER 21, 2023 
Mr. CASEY
(for himself, Mr. FETTERMAN, Mrs. GILLIBRAND, Mr. 
BLUMENTHAL, Ms. DUCKWORTH, and Mr. SANDERS) introduced the fol-
lowing bill; which was read twice and referred to the Committee on 
Health, Education, Labor, and Pensions 
A BILL 
To amend section 508 of the Rehabilitation Act of 1973 
to require each Federal department or agency to have 
a compliance officer to ensure the department or agency 
is meeting the requirements of such section. 
Be it enacted by the Senate and House of Representa-
1
tives of the United States of America in Congress assembled, 
2
SECTION 1. SHORT TITLE. 
3
This Act may be cited as the ‘‘Federal Agency Acces-
4
sibility Compliance Act of 2023’’. 
5
VerDate Sep 11 2014 
04:15 Sep 23, 2023
Jkt 039200
PO 00000
Frm 00001
Fmt 6652
Sfmt 6201
E:\BILLS\S2910.IS
S2910
kjohnson on DSK7ZCZBW3PROD with $$_JOB
2 
•S 2910 IS
SEC. 2. COMPLIANCE OFFICER. 
1
Section 508 of the Rehabilitation Act of 1973 (29 
2
U.S.C. 794d) is amended by adding at the end the fol-
3
